customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
21,129,flour,2023-03-27,21,20,9,180
14,121,shampoo,2023-05-20,3,1.5,2,3.0
18,128,quaker oats,2023-03-03,20,212,9,1908
45,124,quaker oats,2023-08-08,11,212,5,1060
15,121,gram flour ,2023-08-19,1,52,1,52
10,127,quaker oats,2023-05-18,17,212,10,2120
50,126,toothpaste,2023-04-12,14,100,9,900
26,127,shampoo,2023-05-16,17,1.5,10,15.0
36,123,shampoo,2023-06-09,7,1.5,2,3.0
33,128,refined oil,2023-07-30,19,110,3,330
24,123,nutrella,2023-06-17,7,40,8,320
11,129,nutrella,2023-07-04,21,40,10,400
12,122,shampoo,2023-07-18,4,1.5,2,3.0
36,123,shampoo,2023-03-04,9,1.5,9,13.5
10,130,refined oil,2023-06-16,24,110,5,550
14,124,quaker oats,2023-06-16,10,212,7,1484
21,127,shampoo,2023-08-03,16,1.5,9,13.5
47,128,nutrella,2023-07-16,20,40,10,400
43,130,flour,2023-06-06,25,20,10,200
1,121,shampoo,2023-07-08,3,1.5,3,4.5
35,127,shampoo,2023-07-15,17,1.5,10,15.0
48,121,shampoo,2023-04-13,1,1.5,2,3.0
25,130,toothpaste,2023-07-17,24,100,2,200
29,129,flour,2023-03-19,22,20,3,60
17,126,sugar,2023-08-14,14,50,2,100
8,123,flour,2023-04-18,8,20,6,120
14,125,nutrella,2023-08-14,13,40,8,320
32,130,sugar,2023-05-01,23,50,2,100
29,121,shampoo,2023-07-06,2,1.5,1,1.5
50,125,gram flour ,2023-08-02,12,52,3,156
26,126,sugar,2023-05-31,15,50,4,200
13,127,refined oil,2023-06-28,16,110,4,440
3,122,nutrella,2023-04-11,4,40,10,400
21,127,gram flour ,2023-08-14,17,52,8,416
25,130,sugar,2023-06-20,24,50,1,50
2,122,sugar,2023-08-15,5,50,3,150
50,125,flour,2023-07-12,12,20,1,20
31,129,gram flour ,2023-04-09,22,52,7,364
12,121,sugar,2023-03-11,2,50,4,200
32,122,toothpaste,2023-07-21,4,100,9,900
46,123,gram flour ,2023-08-10,8,52,4,208
22,122,gram flour ,2023-08-16,6,52,8,416
11,122,quaker oats,2023-07-13,4,212,9,1908
2,124,shampoo,2023-07-15,11,1.5,8,12.0
47,129,nutrella,2023-07-26,22,40,2,80
26,124,nutrella,2023-07-24,11,40,9,360
49,127,refined oil,2023-07-16,16,110,5,550
17,126,toothpaste,2023-04-14,15,100,5,500
3,122,shampoo,2023-07-20,6,1.5,7,10.5
25,128,gram flour ,2023-04-14,19,52,9,468
19,124,quaker oats,2023-03-23,11,212,5,1060
16,128,refined oil,2023-04-12,19,110,3,330
25,123,quaker oats,2023-06-10,9,212,2,424
4,123,nutrella,2023-06-30,7,40,4,160
24,124,toothpaste,2023-03-17,12,100,10,1000
32,128,quaker oats,2023-08-11,19,212,6,1272
7,125,refined oil,2023-07-11,12,110,9,990
2,125,flour,2023-04-03,13,20,1,20
12,128,quaker oats,2023-08-16,18,212,5,1060
23,126,nutrella,2023-04-30,14,40,6,240
35,125,refined oil,2023-05-28,13,110,10,1100
49,127,shampoo,2023-06-09,17,1.5,6,9.0
29,122,quaker oats,2023-03-18,5,212,6,1272
29,126,gram flour ,2023-03-16,15,52,5,260
6,124,quaker oats,2023-04-28,12,212,7,1484
26,128,nutrella,2023-08-01,20,40,4,160
21,122,shampoo,2023-07-22,4,1.5,9,13.5
5,121,toothpaste,2023-03-08,2,100,10,1000
18,122,toothpaste,2023-05-23,6,100,1,100
35,125,flour,2023-06-03,12,20,3,60
43,124,quaker oats,2023-05-30,10,212,4,848
22,126,quaker oats,2023-08-13,14,212,1,212
32,122,flour,2023-03-04,5,20,2,40
47,126,gram flour ,2023-04-23,15,52,8,416
24,122,gram flour ,2023-07-01,5,52,2,104
50,123,flour,2023-06-21,7,20,1,20
27,126,refined oil,2023-08-16,15,110,2,220
40,127,refined oil,2023-07-14,17,110,9,990
50,122,refined oil,2023-05-14,4,110,5,550
40,125,sugar,2023-05-19,12,50,6,300
20,125,shampoo,2023-08-01,13,1.5,10,15.0
19,127,sugar,2023-08-16,16,50,9,450
5,122,shampoo,2023-07-22,5,1.5,6,9.0
32,123,refined oil,2023-05-03,9,110,2,220
32,125,toothpaste,2023-03-16,13,100,6,600
23,125,nutrella,2023-06-28,13,40,2,80
15,125,sugar,2023-05-02,13,50,5,250
43,124,shampoo,2023-03-15,10,1.5,7,10.5
43,130,shampoo,2023-05-22,25,1.5,8,12.0
8,124,toothpaste,2023-04-25,11,100,7,700
35,126,flour,2023-06-12,15,20,5,100
41,128,nutrella,2023-07-16,18,40,3,120
41,126,sugar,2023-04-23,15,50,8,400
18,123,shampoo,2023-07-16,9,1.5,8,12.0
20,128,flour,2023-03-16,20,20,2,40
48,121,sugar,2023-03-09,1,50,2,100
48,128,quaker oats,2023-03-08,19,212,1,212
9,122,refined oil,2023-07-24,6,110,7,770
35,121,gram flour ,2023-06-03,1,52,10,520
2,121,gram flour ,2023-06-11,3,52,6,312
39,125,flour,2023-04-04,12,20,6,120
40,130,gram flour ,2023-05-24,23,52,10,520
6,127,shampoo,2023-08-15,17,1.5,6,9.0
38,130,quaker oats,2023-03-08,24,212,3,636
6,125,shampoo,2023-04-21,12,1.5,9,13.5
50,124,sugar,2023-08-17,11,50,1,50
23,128,shampoo,2023-08-05,18,1.5,9,13.5
3,125,sugar,2023-06-16,12,50,5,250
26,123,toothpaste,2023-08-07,7,100,6,600
49,128,quaker oats,2023-04-01,19,212,10,2120
43,121,refined oil,2023-03-05,1,110,3,330
19,122,sugar,2023-04-17,6,50,10,500
36,128,toothpaste,2023-05-28,20,100,6,600
32,122,refined oil,2023-06-12,5,110,8,880
2,124,gram flour ,2023-03-25,11,52,10,520
17,127,nutrella,2023-04-24,17,40,9,360
45,123,shampoo,2023-03-08,8,1.5,10,15.0
11,125,sugar,2023-04-16,13,50,9,450
36,127,refined oil,2023-04-21,17,110,2,220
10,122,nutrella,2023-08-19,5,40,2,80
15,122,quaker oats,2023-07-24,5,212,1,212
1,127,gram flour ,2023-06-10,17,52,10,520
49,124,sugar,2023-06-22,10,50,4,200
10,124,quaker oats,2023-06-08,10,212,6,1272
2,126,nutrella,2023-08-05,15,40,10,400
26,129,nutrella,2023-05-18,21,40,4,160
42,128,quaker oats,2023-08-10,18,212,3,636
38,130,toothpaste,2023-05-02,24,100,5,500
30,125,sugar,2023-03-07,12,50,6,300
20,129,sugar,2023-07-24,22,50,3,150
28,130,refined oil,2023-05-08,24,110,5,550
11,130,sugar,2023-06-04,23,50,1,50
9,121,gram flour ,2023-05-15,2,52,4,208
49,127,quaker oats,2023-07-09,17,212,2,424
50,129,gram flour ,2023-07-02,22,52,10,520
22,129,gram flour ,2023-04-10,22,52,5,260
43,127,toothpaste,2023-04-11,17,100,3,300
31,124,flour,2023-05-12,10,20,3,60
7,130,nutrella,2023-04-13,23,40,9,360
28,121,nutrella,2023-07-16,3,40,10,400
8,130,toothpaste,2023-06-27,25,100,1,100
15,122,refined oil,2023-05-11,5,110,1,110
26,125,nutrella,2023-07-03,13,40,9,360
18,130,shampoo,2023-07-08,24,1.5,4,6.0
25,123,toothpaste,2023-08-06,7,100,9,900
26,123,refined oil,2023-03-29,8,110,9,990
11,125,shampoo,2023-08-15,12,1.5,4,6.0
33,125,gram flour ,2023-07-24,12,52,1,52
42,122,toothpaste,2023-03-06,5,100,8,800
7,123,gram flour ,2023-07-31,7,52,10,520
38,129,nutrella,2023-08-07,22,40,5,200
17,124,nutrella,2023-08-04,11,40,9,360
30,125,toothpaste,2023-05-18,12,100,1,100
31,129,quaker oats,2023-05-09,22,212,1,212
46,129,toothpaste,2023-04-05,21,100,2,200
50,130,flour,2023-04-24,25,20,9,180
28,124,nutrella,2023-06-04,12,40,1,40
31,123,gram flour ,2023-07-13,9,52,3,156
18,130,shampoo,2023-06-20,25,1.5,6,9.0
48,128,shampoo,2023-03-16,18,1.5,6,9.0
44,125,shampoo,2023-05-04,13,1.5,7,10.5
11,125,flour,2023-07-30,12,20,10,200
21,125,nutrella,2023-04-28,13,40,7,280
21,130,shampoo,2023-08-18,23,1.5,6,9.0
10,122,flour,2023-07-11,5,20,4,80
38,130,quaker oats,2023-07-06,24,212,8,1696
23,122,shampoo,2023-08-02,6,1.5,6,9.0
1,123,refined oil,2023-03-10,9,110,2,220
44,122,refined oil,2023-07-08,5,110,4,440
12,122,sugar,2023-08-11,4,50,8,400
41,130,nutrella,2023-08-01,23,40,8,320
9,125,shampoo,2023-05-17,13,1.5,10,15.0
25,128,quaker oats,2023-08-13,19,212,3,636
9,126,refined oil,2023-05-27,15,110,8,880
23,125,shampoo,2023-08-14,12,1.5,1,1.5
9,124,gram flour ,2023-04-08,10,52,8,416
32,129,shampoo,2023-07-25,22,1.5,1,1.5
24,123,quaker oats,2023-04-20,9,212,9,1908
29,125,refined oil,2023-07-21,12,110,4,440
7,122,nutrella,2023-03-12,5,40,3,120
21,128,shampoo,2023-05-23,18,1.5,10,15.0
24,126,quaker oats,2023-07-19,14,212,9,1908
22,121,flour,2023-05-24,3,20,4,80
46,125,quaker oats,2023-08-07,12,212,1,212
6,123,sugar,2023-04-05,9,50,9,450
9,123,toothpaste,2023-06-20,9,100,6,600
46,125,sugar,2023-04-07,12,50,4,200
26,130,gram flour ,2023-05-08,24,52,5,260
6,122,toothpaste,2023-06-02,5,100,7,700
40,123,sugar,2023-03-30,9,50,1,50
23,122,gram flour ,2023-07-16,6,52,10,520
47,128,gram flour ,2023-03-07,18,52,3,156
50,130,nutrella,2023-04-10,24,40,7,280
41,129,toothpaste,2023-07-11,22,100,5,500
26,121,toothpaste,2023-05-23,3,100,6,600
14,122,refined oil,2023-04-01,6,110,1,110
8,130,flour,2023-05-13,23,20,8,160
46,125,quaker oats,2023-04-22,13,212,1,212
47,129,nutrella,2023-05-20,22,40,1,40
19,129,flour,2023-07-20,21,20,2,40
26,128,refined oil,2023-04-21,18,110,9,990
35,124,flour,2023-05-28,10,20,7,140
17,123,toothpaste,2023-03-28,7,100,5,500
28,122,refined oil,2023-08-18,5,110,1,110
7,121,gram flour ,2023-03-05,3,52,8,416
44,127,sugar,2023-07-21,17,50,4,200
19,129,gram flour ,2023-04-09,21,52,7,364
45,128,toothpaste,2023-03-17,20,100,9,900
18,127,sugar,2023-08-11,16,50,6,300
13,128,gram flour ,2023-04-19,18,52,4,208
8,126,shampoo,2023-04-20,14,1.5,1,1.5
5,129,shampoo,2023-06-16,22,1.5,1,1.5
34,123,flour,2023-05-30,8,20,9,180
26,125,shampoo,2023-05-26,13,1.5,4,6.0
23,125,refined oil,2023-04-02,12,110,3,330
48,121,quaker oats,2023-06-21,2,212,2,424
12,129,gram flour ,2023-07-12,21,52,9,468
27,122,quaker oats,2023-04-30,5,212,2,424
42,125,refined oil,2023-05-09,13,110,7,770
11,122,shampoo,2023-06-26,5,1.5,1,1.5
13,129,sugar,2023-07-05,22,50,5,250
43,121,nutrella,2023-05-11,2,40,6,240
45,126,flour,2023-04-25,14,20,1,20
28,130,refined oil,2023-08-15,24,110,1,110
19,126,toothpaste,2023-05-06,14,100,5,500
8,125,nutrella,2023-06-13,13,40,4,160
21,128,refined oil,2023-05-09,20,110,7,770
15,130,gram flour ,2023-04-14,24,52,2,104
13,122,toothpaste,2023-07-25,4,100,9,900
13,130,nutrella,2023-06-05,24,40,1,40
13,126,sugar,2023-06-24,14,50,10,500
9,126,toothpaste,2023-08-05,14,100,2,200
15,123,flour,2023-04-09,7,20,5,100
21,129,flour,2023-07-17,21,20,1,20
41,122,shampoo,2023-04-15,5,1.5,5,7.5
1,127,flour,2023-07-05,16,20,1,20
34,128,sugar,2023-05-28,19,50,6,300
38,122,refined oil,2023-07-03,4,110,5,550
8,121,sugar,2023-08-10,3,50,10,500
24,122,quaker oats,2023-04-07,4,212,4,848
31,124,flour,2023-06-27,10,20,7,140
10,125,nutrella,2023-03-16,13,40,2,80
25,123,nutrella,2023-04-15,7,40,2,80
3,127,flour,2023-07-08,16,20,9,180
32,128,gram flour ,2023-07-06,18,52,6,312
39,123,sugar,2023-08-17,8,50,7,350
39,122,toothpaste,2023-03-10,6,100,4,400
47,121,refined oil,2023-07-16,1,110,10,1100
26,126,refined oil,2023-05-22,15,110,2,220
38,127,flour,2023-03-10,16,20,3,60
41,124,refined oil,2023-05-12,11,110,8,880
46,122,toothpaste,2023-04-01,6,100,10,1000
50,128,shampoo,2023-06-11,18,1.5,2,3.0
7,122,refined oil,2023-07-17,6,110,10,1100
43,127,shampoo,2023-03-25,16,1.5,7,10.5
12,127,nutrella,2023-04-28,16,40,6,240
38,126,sugar,2023-04-30,15,50,3,150
1,124,flour,2023-04-12,10,20,3,60
26,130,sugar,2023-05-30,25,50,2,100
46,124,quaker oats,2023-04-12,12,212,5,1060
26,121,sugar,2023-03-17,3,50,9,450
46,130,flour,2023-03-27,24,20,3,60
11,127,nutrella,2023-07-07,16,40,3,120
26,125,quaker oats,2023-08-09,12,212,1,212
30,130,refined oil,2023-04-04,25,110,7,770
26,121,nutrella,2023-04-09,1,40,8,320
5,124,sugar,2023-05-05,10,50,7,350
31,128,sugar,2023-05-30,20,50,1,50
23,125,flour,2023-07-26,13,20,2,40
5,123,flour,2023-04-17,8,20,9,180
35,126,sugar,2023-05-19,15,50,5,250
12,122,nutrella,2023-07-29,5,40,2,80
22,128,gram flour ,2023-03-30,20,52,10,520
36,125,nutrella,2023-03-14,13,40,10,400
35,130,refined oil,2023-04-03,24,110,6,660
48,124,gram flour ,2023-06-22,10,52,4,208
7,129,gram flour ,2023-03-23,22,52,8,416
11,124,gram flour ,2023-08-18,10,52,5,260
10,126,refined oil,2023-06-29,14,110,7,770
23,124,sugar,2023-05-15,11,50,7,350
46,124,toothpaste,2023-05-11,10,100,1,100
30,125,flour,2023-04-17,12,20,8,160
18,126,shampoo,2023-07-10,14,1.5,10,15.0
24,128,nutrella,2023-08-04,19,40,9,360
29,130,sugar,2023-03-13,24,50,10,500
37,126,gram flour ,2023-07-17,15,52,4,208
27,129,nutrella,2023-08-13,21,40,9,360
36,126,toothpaste,2023-05-23,14,100,4,400
29,121,nutrella,2023-04-03,2,40,7,280
22,128,flour,2023-05-22,19,20,3,60
48,121,toothpaste,2023-06-20,3,100,9,900
32,122,flour,2023-08-07,4,20,10,200
1,128,toothpaste,2023-04-18,20,100,5,500
33,124,refined oil,2023-07-02,10,110,7,770
41,122,toothpaste,2023-04-21,5,100,4,400
10,123,toothpaste,2023-04-17,8,100,9,900
28,128,refined oil,2023-04-27,20,110,4,440
31,121,nutrella,2023-06-30,3,40,3,120
22,121,toothpaste,2023-06-28,3,100,10,1000
46,124,gram flour ,2023-03-26,12,52,10,520
11,124,gram flour ,2023-08-07,12,52,9,468
31,126,refined oil,2023-04-01,14,110,10,1100
2,128,flour,2023-06-22,20,20,6,120
30,122,shampoo,2023-06-08,4,1.5,6,9.0
16,122,sugar,2023-04-12,4,50,9,450
39,123,flour,2023-06-22,9,20,2,40
12,127,flour,2023-03-23,17,20,10,200
39,124,flour,2023-04-15,11,20,8,160
28,125,sugar,2023-05-02,12,50,6,300
5,125,toothpaste,2023-05-20,13,100,8,800
15,125,refined oil,2023-08-06,13,110,8,880
29,127,quaker oats,2023-06-19,16,212,6,1272
16,127,sugar,2023-04-02,16,50,8,400
33,122,quaker oats,2023-04-02,6,212,5,1060
9,130,flour,2023-06-12,23,20,10,200
9,130,flour,2023-03-25,24,20,10,200
28,127,quaker oats,2023-05-15,16,212,1,212
46,126,flour,2023-03-16,14,20,9,180
2,127,toothpaste,2023-05-09,17,100,5,500
2,124,nutrella,2023-05-27,11,40,7,280
27,129,flour,2023-07-03,21,20,7,140
40,122,refined oil,2023-05-17,6,110,1,110
33,121,toothpaste,2023-05-04,3,100,1,100
48,129,refined oil,2023-08-18,22,110,3,330
29,123,refined oil,2023-05-16,7,110,1,110
5,123,shampoo,2023-06-23,7,1.5,2,3.0
14,126,toothpaste,2023-04-24,15,100,6,600
28,122,nutrella,2023-05-13,4,40,1,40
41,123,refined oil,2023-07-24,8,110,7,770
23,130,quaker oats,2023-04-17,23,212,3,636
33,124,toothpaste,2023-07-24,12,100,7,700
40,123,toothpaste,2023-07-25,8,100,7,700
32,124,gram flour ,2023-03-18,10,52,8,416
7,124,toothpaste,2023-05-09,11,100,10,1000
33,127,quaker oats,2023-06-18,16,212,2,424
13,125,refined oil,2023-07-29,13,110,8,880
1,122,toothpaste,2023-05-09,6,100,8,800
15,130,toothpaste,2023-08-15,23,100,7,700
11,127,quaker oats,2023-07-22,16,212,6,1272
18,130,quaker oats,2023-05-21,24,212,3,636
4,122,toothpaste,2023-06-06,6,100,10,1000
29,129,flour,2023-08-10,22,20,2,40
4,127,shampoo,2023-07-07,17,1.5,3,4.5
12,123,flour,2023-07-21,7,20,2,40
35,128,refined oil,2023-06-02,18,110,3,330
24,125,shampoo,2023-04-16,12,1.5,7,10.5
25,122,sugar,2023-06-16,5,50,10,500
20,129,sugar,2023-03-23,21,50,1,50
30,125,sugar,2023-05-07,13,50,8,400
29,128,toothpaste,2023-05-14,19,100,10,1000
24,130,sugar,2023-06-11,23,50,8,400
4,127,toothpaste,2023-05-12,16,100,10,1000
18,126,toothpaste,2023-03-24,15,100,6,600
31,125,flour,2023-06-18,13,20,5,100
4,123,flour,2023-07-28,9,20,9,180
36,125,refined oil,2023-08-20,13,110,7,770
35,124,shampoo,2023-08-06,10,1.5,7,10.5
13,124,shampoo,2023-04-08,12,1.5,3,4.5
45,123,toothpaste,2023-03-03,8,100,9,900
28,123,sugar,2023-08-09,7,50,9,450
42,123,sugar,2023-05-20,9,50,4,200
8,129,toothpaste,2023-06-07,21,100,1,100
6,122,refined oil,2023-07-06,4,110,1,110
38,127,flour,2023-07-09,17,20,2,40
45,121,gram flour ,2023-04-12,2,52,4,208
35,129,flour,2023-08-07,21,20,1,20
3,123,shampoo,2023-04-25,8,1.5,3,4.5
19,129,flour,2023-03-10,22,20,1,20
48,122,gram flour ,2023-07-23,5,52,5,260
3,127,refined oil,2023-07-24,16,110,6,660
38,121,sugar,2023-08-19,2,50,3,150
19,124,gram flour ,2023-04-09,10,52,5,260
17,130,gram flour ,2023-07-13,24,52,5,260
7,126,flour,2023-03-15,15,20,9,180
48,128,toothpaste,2023-06-26,18,100,1,100
18,128,sugar,2023-05-14,20,50,8,400
16,127,flour,2023-04-10,16,20,4,80
25,121,nutrella,2023-03-15,3,40,9,360
26,128,flour,2023-05-27,20,20,4,80
42,127,sugar,2023-03-27,17,50,10,500
24,127,shampoo,2023-06-25,16,1.5,7,10.5
40,126,quaker oats,2023-03-29,14,212,6,1272
7,128,toothpaste,2023-06-14,19,100,5,500
44,122,toothpaste,2023-08-19,6,100,3,300
19,128,flour,2023-06-05,19,20,1,20
1,126,gram flour ,2023-03-20,14,52,4,208
13,124,toothpaste,2023-03-21,12,100,7,700
7,121,shampoo,2023-06-27,2,1.5,8,12.0
14,129,gram flour ,2023-08-17,21,52,5,260
37,123,sugar,2023-03-23,9,50,9,450
45,122,gram flour ,2023-06-14,5,52,5,260
15,126,sugar,2023-05-26,15,50,10,500
31,130,refined oil,2023-07-10,23,110,4,440
21,126,refined oil,2023-07-20,15,110,3,330
37,125,shampoo,2023-03-29,13,1.5,4,6.0
24,130,flour,2023-05-23,24,20,7,140
49,126,gram flour ,2023-07-24,14,52,3,156
41,130,gram flour ,2023-04-22,24,52,8,416
37,126,shampoo,2023-04-01,15,1.5,6,9.0
40,121,toothpaste,2023-06-30,1,100,2,200
38,124,gram flour ,2023-07-25,11,52,5,260
42,121,nutrella,2023-08-02,3,40,6,240
23,128,toothpaste,2023-06-16,20,100,10,1000
19,128,gram flour ,2023-03-21,20,52,6,312
36,125,gram flour ,2023-05-26,12,52,1,52
36,130,toothpaste,2023-03-07,25,100,10,1000
9,124,refined oil,2023-08-17,11,110,10,1100
5,126,refined oil,2023-07-13,14,110,9,990
20,130,toothpaste,2023-06-20,23,100,3,300
24,121,flour,2023-07-17,2,20,1,20
25,123,refined oil,2023-06-21,7,110,8,880
9,122,flour,2023-08-14,5,20,7,140
31,125,nutrella,2023-07-11,13,40,6,240
14,121,shampoo,2023-04-08,3,1.5,8,12.0
9,125,refined oil,2023-04-13,12,110,5,550
24,123,shampoo,2023-05-30,9,1.5,5,7.5
28,126,shampoo,2023-05-15,14,1.5,10,15.0
34,121,toothpaste,2023-06-13,3,100,4,400
48,124,gram flour ,2023-06-09,12,52,7,364
26,129,gram flour ,2023-07-31,22,52,3,156
28,122,flour,2023-03-25,5,20,6,120
7,122,quaker oats,2023-07-15,4,212,5,1060
32,127,refined oil,2023-08-13,17,110,1,110
27,124,quaker oats,2023-05-28,12,212,9,1908
16,123,refined oil,2023-03-21,8,110,9,990
49,121,quaker oats,2023-07-24,2,212,3,636
5,125,toothpaste,2023-03-06,12,100,2,200
40,123,refined oil,2023-06-24,7,110,5,550
16,124,sugar,2023-04-01,12,50,2,100
13,130,shampoo,2023-08-02,23,1.5,10,15.0
15,127,nutrella,2023-08-07,17,40,6,240
15,123,gram flour ,2023-05-13,9,52,8,416
38,122,refined oil,2023-06-26,5,110,7,770
32,126,quaker oats,2023-03-15,14,212,8,1696
21,127,quaker oats,2023-06-19,17,212,9,1908
4,122,flour,2023-07-03,6,20,6,120
31,130,quaker oats,2023-08-07,23,212,9,1908
49,129,quaker oats,2023-07-15,21,212,10,2120
41,125,shampoo,2023-04-30,12,1.5,1,1.5
28,123,toothpaste,2023-06-18,7,100,5,500
5,128,quaker oats,2023-06-24,19,212,1,212
18,123,flour,2023-07-20,9,20,4,80
44,122,toothpaste,2023-08-07,4,100,8,800
16,125,quaker oats,2023-07-17,12,212,3,636
41,128,nutrella,2023-06-14,19,40,8,320
27,128,sugar,2023-05-29,20,50,8,400
24,125,gram flour ,2023-05-06,13,52,7,364
19,128,quaker oats,2023-05-18,19,212,10,2120
22,123,refined oil,2023-03-08,9,110,6,660
22,127,refined oil,2023-03-26,16,110,3,330
44,128,quaker oats,2023-06-15,18,212,7,1484
2,126,gram flour ,2023-03-10,15,52,10,520
37,129,quaker oats,2023-07-23,22,212,8,1696
20,130,shampoo,2023-03-31,24,1.5,7,10.5
17,121,shampoo,2023-06-26,1,1.5,8,12.0
45,125,flour,2023-03-17,12,20,5,100
6,124,flour,2023-06-28,11,20,2,40
22,124,quaker oats,2023-07-11,11,212,7,1484
35,126,nutrella,2023-06-12,14,40,1,40
7,121,shampoo,2023-07-14,2,1.5,9,13.5
4,123,shampoo,2023-03-10,7,1.5,1,1.5
16,121,flour,2023-04-15,3,20,5,100
36,126,sugar,2023-04-10,15,50,6,300
16,125,flour,2023-05-27,13,20,6,120
19,130,shampoo,2023-07-07,24,1.5,6,9.0
28,130,quaker oats,2023-03-05,25,212,6,1272
6,127,quaker oats,2023-05-18,17,212,5,1060
39,124,sugar,2023-08-04,11,50,10,500
16,129,quaker oats,2023-08-19,21,212,9,1908
8,126,flour,2023-04-30,14,20,9,180
44,128,toothpaste,2023-07-07,19,100,6,600
25,122,shampoo,2023-06-08,5,1.5,7,10.5
26,123,flour,2023-05-12,8,20,3,60
6,125,quaker oats,2023-07-26,12,212,10,2120
26,126,quaker oats,2023-07-17,15,212,4,848
50,122,sugar,2023-07-07,6,50,2,100
38,123,quaker oats,2023-05-12,9,212,7,1484
7,122,toothpaste,2023-04-20,6,100,9,900
27,124,quaker oats,2023-08-08,11,212,2,424
46,121,shampoo,2023-04-06,3,1.5,4,6.0
29,128,nutrella,2023-06-15,18,40,9,360
19,124,quaker oats,2023-08-20,10,212,4,848
31,122,toothpaste,2023-06-22,4,100,10,1000
22,130,quaker oats,2023-04-19,25,212,6,1272
30,129,shampoo,2023-07-05,21,1.5,6,9.0
24,125,refined oil,2023-06-04,12,110,10,1100
5,123,quaker oats,2023-05-14,7,212,5,1060
23,122,flour,2023-07-20,5,20,10,200
26,124,refined oil,2023-05-11,12,110,7,770
34,123,flour,2023-05-16,8,20,9,180
43,121,quaker oats,2023-07-19,2,212,6,1272
20,126,gram flour ,2023-07-22,14,52,6,312
50,130,nutrella,2023-05-20,24,40,4,160
22,130,refined oil,2023-04-18,25,110,2,220
36,129,toothpaste,2023-08-09,21,100,6,600
39,130,gram flour ,2023-04-22,23,52,9,468
50,121,nutrella,2023-06-20,2,40,3,120
47,125,nutrella,2023-04-23,12,40,6,240
27,125,toothpaste,2023-07-11,12,100,8,800
40,122,shampoo,2023-05-05,6,1.5,10,15.0
41,122,refined oil,2023-03-03,4,110,1,110
7,124,toothpaste,2023-04-30,12,100,2,200
9,125,nutrella,2023-05-28,13,40,3,120
36,129,nutrella,2023-04-22,22,40,3,120
7,126,gram flour ,2023-06-13,15,52,6,312
3,129,flour,2023-04-06,21,20,10,200
12,126,toothpaste,2023-06-30,15,100,3,300
19,129,shampoo,2023-06-06,22,1.5,6,9.0
48,125,sugar,2023-05-13,12,50,1,50
29,127,flour,2023-06-21,16,20,10,200
39,127,toothpaste,2023-05-02,16,100,3,300
46,127,sugar,2023-03-15,17,50,3,150
37,127,toothpaste,2023-05-01,16,100,6,600
35,125,shampoo,2023-05-28,13,1.5,1,1.5
12,125,toothpaste,2023-06-22,13,100,6,600
20,121,quaker oats,2023-04-10,3,212,8,1696
16,123,shampoo,2023-08-01,7,1.5,4,6.0
2,122,gram flour ,2023-07-10,6,52,3,156
24,130,gram flour ,2023-04-20,25,52,10,520
45,124,refined oil,2023-08-16,12,110,10,1100
45,126,toothpaste,2023-08-05,15,100,6,600
41,128,sugar,2023-06-10,20,50,10,500
11,124,gram flour ,2023-05-29,11,52,8,416
44,127,gram flour ,2023-05-08,16,52,7,364
31,125,shampoo,2023-03-12,12,1.5,10,15.0
19,129,refined oil,2023-04-22,21,110,4,440
21,121,shampoo,2023-03-09,3,1.5,8,12.0
37,130,quaker oats,2023-08-09,24,212,7,1484
16,127,flour,2023-03-23,17,20,8,160
11,127,sugar,2023-07-05,17,50,8,400
3,126,sugar,2023-06-05,14,50,6,300
39,128,nutrella,2023-07-02,18,40,6,240
43,126,quaker oats,2023-05-07,15,212,1,212
13,130,sugar,2023-03-08,25,50,6,300
37,121,toothpaste,2023-05-16,2,100,9,900
20,122,sugar,2023-04-08,4,50,2,100
23,125,toothpaste,2023-03-13,12,100,3,300
38,130,flour,2023-06-26,25,20,3,60
38,122,refined oil,2023-06-13,4,110,2,220
21,124,shampoo,2023-04-05,10,1.5,7,10.5
30,127,nutrella,2023-05-04,16,40,1,40
34,130,shampoo,2023-06-08,24,1.5,1,1.5
2,130,refined oil,2023-06-01,25,110,3,330
34,130,nutrella,2023-06-30,23,40,5,200
35,127,toothpaste,2023-07-24,17,100,5,500
19,127,flour,2023-05-23,16,20,3,60
11,122,sugar,2023-05-24,5,50,1,50
38,124,quaker oats,2023-06-18,12,212,10,2120
36,129,quaker oats,2023-05-10,21,212,1,212
3,124,flour,2023-04-21,10,20,10,200
28,126,flour,2023-07-28,14,20,4,80
24,127,quaker oats,2023-07-08,16,212,8,1696
24,125,sugar,2023-03-17,13,50,5,250
26,130,gram flour ,2023-08-05,23,52,3,156
9,130,flour,2023-05-23,23,20,6,120
7,123,shampoo,2023-07-21,7,1.5,8,12.0
39,122,quaker oats,2023-07-19,4,212,4,848
20,128,sugar,2023-07-23,19,50,10,500
43,122,gram flour ,2023-04-04,5,52,4,208
14,125,shampoo,2023-04-04,12,1.5,1,1.5
21,122,refined oil,2023-06-07,5,110,7,770
28,123,flour,2023-05-14,8,20,8,160
29,124,shampoo,2023-06-13,10,1.5,9,13.5
40,127,quaker oats,2023-08-19,17,212,3,636
38,123,sugar,2023-04-24,9,50,2,100
12,124,refined oil,2023-07-26,10,110,4,440
